ObjectID,Date,Latitude,Longitude,Season,Species,ScientificName,SpeciesCategory,AnimalStatus,DummyCol
3,11/14/2018,26.57475,93.10947222,Non-monsoon,Copper Headed Trinket Snake,Coelognathus radiatus,Herptile,Dead,test
2,11/14/2018,26.576,93.16283333,Non-monsoon,Large Indian Civet,Viverra zibetha,Mesocarnivore,Dead,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
1,11/14/2018,26.62569444,93.53313889,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
9,11/27/2018,26.57488889,93.17544444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
8,11/27/2018,26.58427778,93.33736111,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
18,11/27/2018,26.61797222,93.51463889,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
4,11/27/2018,26.57472222,93.10816667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Crossing Road,test
4,11/27/2018,26.57472222,93.10816667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Crossing Road,test
4,11/27/2018,26.57472222,93.10816667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Crossing Road,test
4,11/27/2018,26.57472222,93.10816667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Crossing Road,test
4,11/27/2018,26.57472222,93.10816667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Crossing Road,test
17,12/1/2018,26.62277778,93.52469444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
17,12/1/2018,26.62277778,93.52469444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
17,12/1/2018,26.62277778,93.52469444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
5,12/1/2018,26.58397222,93.33661111,Non-monsoon,Common Krait,Bungarus caeruleus,Herptile,Dead,test
6,12/20/2018,26.57427333,93.18892333,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
7,12/20/2018,26.58427778,93.33736111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
16,12/29/2018,26.57425,93.18891667,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
14,12/29/2018,26.58427778,93.33736111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
10,12/29/2018,26.57467167,93.19419667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
10,12/29/2018,26.57467167,93.19419667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
10,12/29/2018,26.57467167,93.19419667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
10,12/29/2018,26.57467167,93.19419667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
15,12/29/2018,26.57391667,93.14594444,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
11,12/29/2018,26.57393,93.14594833,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
12,12/29/2018,26.568315,93.13145,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
13,12/29/2018,26.57463889,93.19461111,Non-monsoon,Small Indian Civet,Viverricula indica,Mesocarnivore,Dead,test
22,12/31/2018,26.57197222,93.14263889,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
22,12/31/2018,26.57197222,93.14263889,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
21,12/31/2018,26.57825,93.26555556,Non-monsoon,Hog Badger,Arctonyx collaris,Mesocarnivore,Dead,test
19,12/31/2018,26.58548833,93.32770667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Near Road,test
19,12/31/2018,26.58548833,93.32770667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Near Road,test
19,12/31/2018,26.58548833,93.32770667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Near Road,test
19,12/31/2018,26.58548833,93.32770667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Near Road,test
20,12/31/2018,26.57600667,93.173685,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Dead,test
20,12/31/2018,26.57600667,93.173685,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Dead,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
23,1/2/2019,26.575885,93.20210667,Non-monsoon,Wild Boar,Sus scrofa,Ungulate,Alive Near Road,test
25,1/5/2019,26.576065,93.15423667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
25,1/5/2019,26.576065,93.15423667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
26,1/5/2019,26.57735667,93.08217667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
26,1/5/2019,26.57735667,93.08217667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
27,1/5/2019,26.574,93.18733333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
27,1/5/2019,26.574,93.18733333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
24,1/5/2019,26.62220167,93.52243667,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
28,1/7/2019,26.58420667,93.33745,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
29,1/7/2019,26.57719833,93.08327333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
29,1/7/2019,26.57719833,93.08327333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
29,1/7/2019,26.57719833,93.08327333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
29,1/7/2019,26.57719833,93.08327333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
29,1/7/2019,26.57719833,93.08327333,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
30,1/7/2019,26.57193167,93.07476667,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
31,1/7/2019,26.56906667,93.13431333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
31,1/7/2019,26.56906667,93.13431333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
32,1/7/2019,26.56980167,93.13711833,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
33,1/7/2019,26.576065,93.15423667,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Crossing Road,test
33,1/7/2019,26.576065,93.15423667,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Crossing Road,test
34,1/10/2019,26.58558333,93.31961111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
35,1/10/2019,26.57430556,93.18883333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
35,1/10/2019,26.57430556,93.18883333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
36,1/10/2019,26.57569444,93.15172222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
36,1/10/2019,26.57569444,93.15172222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
37,1/10/2019,26.57408333,93.14641667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
38,1/10/2019,26.57169444,93.14202778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
39,1/10/2019,26.56905556,93.13422222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
40,1/12/2019,26.585585,93.327385,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
41,1/12/2019,26.57391667,93.14594444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
41,1/12/2019,26.57391667,93.14594444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
41,1/12/2019,26.57391667,93.14594444,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
42,1/12/2019,26.57341667,93.14486111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
43,1/12/2019,26.57444444,93.19286111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
43,1/12/2019,26.57444444,93.19286111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
45,1/12/2019,26.57716667,93.08072222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
46,1/12/2019,26.57736111,93.08102778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
47,1/12/2019,26.57731257,93.08246055,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
48,1/12/2019,26.57402778,93.14622222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
44,1/12/2019,26.57402778,93.14622222,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
44,1/12/2019,26.57402778,93.14622222,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
44,1/12/2019,26.57402778,93.14622222,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
52,1/19/2019,26.573925,93.14593167,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
52,1/19/2019,26.573925,93.14593167,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
52,1/19/2019,26.573925,93.14593167,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
50,1/19/2019,26.57428667,93.18884667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
49,1/19/2019,26.57467,93.19427,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
49,1/19/2019,26.57467,93.19427,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
49,1/19/2019,26.57467,93.19427,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
49,1/19/2019,26.57467,93.19427,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
51,1/19/2019,26.57637,93.15417667,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
53,1/20/2019,26.57467,93.19443667,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
54,1/21/2019,26.58407667,93.33739833,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
55,1/21/2019,26.57636167,93.15373333,Non-monsoon,Hoolock Gibbon,Hoolock hoolock,Primate,Alive Near Road,test
56,1/23/2019,26.58414667,93.33738333,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
57,1/23/2019,26.58548833,93.32257333,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
57,1/23/2019,26.58548833,93.32257333,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
59,1/24/2019,26.57444444,93.19358333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
59,1/24/2019,26.57444444,93.19358333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
58,1/24/2019,26.568,93.12522222,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
62,1/24/2019,26.57697222,93.08372222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
63,1/24/2019,26.57694444,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
63,1/24/2019,26.57694444,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
63,1/24/2019,26.57694444,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
63,1/24/2019,26.57694444,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
64,1/24/2019,26.57730556,93.08208333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
65,1/24/2019,26.57563889,93.15136111,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
61,1/24/2019,26.56880556,93.07122222,Non-monsoon,Rhesus Macaque,Macaca mulatta,Primate,Alive Crossing Road,test
60,1/24/2019,26.57444444,93.19358333,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
60,1/24/2019,26.57444444,93.19358333,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
60,1/24/2019,26.57444444,93.19358333,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
66,1/25/2019,26.62395167,93.52842333,Non-monsoon,Large Indian Civet,Viverra zibetha,Mesocarnivore,Dead,test
70,1/26/2019,26.57161111,93.14177778,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
69,1/26/2019,26.57388889,93.18427778,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
68,1/26/2019,26.57625,93.08463889,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
72,1/26/2019,26.56880556,93.13330556,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
72,1/26/2019,26.56880556,93.13330556,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
72,1/26/2019,26.56880556,93.13330556,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
73,1/26/2019,26.57702778,93.08333333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
74,1/26/2019,26.57341667,93.07694444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
76,1/26/2019,26.57580556,93.15191667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
